; SampleRate 16000
; Channels 1
0.000000000000000000e+00 0.000000000000000000e+00
3.125195324707794172e-05 1.290912725176835141e-01
6.250390649415588345e-05 2.560222583465682211e-01
9.375585974123382517e-05 3.786688222625268496e-01
1.250078129883117669e-04 4.949785269916275876e-01
1.562597662353897086e-04 6.030049798614306455e-01
1.875117194824676503e-04 7.009404048416790767e-01
2.187636727295455921e-04 7.871458948953563572e-01
2.500156259766235338e-04 8.601788383800773596e-01
2.812675792237014755e-04 9.188170605308343397e-01
3.125195324707794172e-04 9.620792760268108701e-01
3.437714857178573590e-04 9.892415103773914975e-01
3.750234389649353007e-04 9.998492153225646550e-01
4.062753922120132424e-04 9.937248755017267232e-01
4.375273454590911841e-04 9.709709790965695975e-01
4.687792987061691259e-04 9.319683027356265859e-01
5.000312519532470676e-04 8.773695393618583527e-01
5.312832052003250635e-04 8.080883756981609434e-01
5.625351584474029510e-04 7.252842020946971280e-01
5.937871116944808386e-04 6.303427106321461970e-01
6.250390649415588345e-04 5.248527061632376478e-01
6.562910181886368304e-04 4.105795183497766843e-01
6.875429714357147179e-04 2.894354596332270879e-01
7.187949246827926054e-04 1.634478235119671552e-01
7.500468779298706014e-04 3.472495866021520911e-02
7.812988311769485973e-04 -9.457901337639676442e-02
8.125507844240264848e-04 -2.223002464744885109e-01
8.438027376711043723e-04 -3.463013809632054518e-01
8.750546909181823683e-04 -4.645073114151431759e-01
9.063066441652603642e-04 -5.749399126394033610e-01
9.375585974123382517e-04 -6.757511427522747693e-01
9.688105506594161392e-04 -7.652539693599567094e-01
1.000062503906494135e-03 -8.419506013170109382e-01
1.031314457153572131e-03 -9.045575536142566042e-01
1.062566410400650127e-03 -9.520271259460393320e-01
1.093818363647727906e-03 -9.835649355223277102e-01
1.125070316894805902e-03 -9.986432107215962306e-01
1.156322270141883898e-03 -9.970096231209562010e-01
1.187574223388961677e-03 -9.786915101033294428e-01
1.218826176636039673e-03 -9.439954173781514024e-01
1.250078129883117669e-03 -8.935019690713267293e-01
1.281330083130195665e-03 -8.280561512312647476e-01
1.312582036377273661e-03 -7.487531713523222221e-01
1.343833989624351440e-03 -6.569201305504254185e-01
1.375085942871429436e-03 -5.540938150990929456e-01
1.406337896118507432e-03 -4.419949789749139657e-01
1.437589849365585211e-03 -3.224995477829739610e-01
1.468841802612663207e-03 -1.976072259520951224e-01
1.500093755859741203e-03 -6.940803254493541075e-02
1.531345709106819199e-03 5.995267430831722338e-02
1.562597662353897195e-03 1.883100990516325401e-01
1.593849615600974974e-03 3.135162356217515156e-01
1.625101568848052970e-03 4.334758134019021658e-01
1.656353522095130966e-03 5.461813606705790969e-01
1.687605475342208745e-03 6.497467987737411965e-01
1.718857428589286741e-03 7.424390048364636341e-01
1.750109381836364737e-03 8.227068148256752034e-01
1.781361335083442732e-03 8.892069816102819990e-01
1.812613288330520728e-03 9.408266536217309017e-01
1.843865241577598508e-03 9.767019979443524180e-01
1.875117194824676503e-03 9.962326561860984642e-01
1.906369148071754499e-03 9.990917912169265946e-01
1.937621101318832278e-03 9.852315566470069008e-01
1.968873054565910274e-03 9.548838975153879360e-01
2.000125007812988270e-03 9.085566687899522265e-01
2.031376961060066266e-03 8.470251366338759080e-01
2.062628914307144262e-03 7.713190046612435902e-01
2.093880867554222258e-03 6.827051822918124291e-01
2.125132820801300254e-03 5.826665835690683082e-01
2.156384774048377816e-03 4.728773112342138929e-01
2.187636727295455812e-03 3.551746413398593205e-01
2.218888680542533808e-03 2.315282772288373980e-01
2.250140633789611804e-03 1.040073873995144005e-01
2.281392587036689800e-03 -2.525402113532294532e-02
2.312644540283767796e-03 -1.540928145341170785e-01
