; SampleRate 16000
; Channels 1
0.000000000000000000e+00 0.000000000000000000e+00
3.125195324707794172e-05 1.533385204808469238e-01
6.250390649415588345e-05 3.030501919771362851e-01
9.375585974123382517e-05 4.455939497776655878e-01
1.250078129883117669e-04 5.775982687000300597e-01
1.562597662353897086e-04 6.959409083017141784e-01
1.875117194824676503e-04 7.978227618682193212e-01
2.187636727295455921e-04 8.808340624603980817e-01
2.500156259766235338e-04 9.430113800783037625e-01
2.812675792237014755e-04 9.828840618125572748e-01
3.125195324707794172e-04 9.995090165546365313e-01
3.437714857178573590e-04 9.924930215185411297e-01
3.750234389649353007e-04 9.620020229674313139e-01
4.062753922120132424e-04 9.087572111592181479e-01
4.375273454590911841e-04 8.340179623487002925e-01
4.687792987061691259e-04 7.395520513116154993e-01
5.000312519532470676e-04 6.275938389407509366e-01
5.312832052003250635e-04 5.007914238846178367e-01
5.625351584474029510e-04 3.621440082278831185e-01
5.937871116944808386e-04 2.149309586757248702e-01
6.250390649415588345e-04 6.263424112690997581e-02
6.562910181886368304e-04 -9.114393674327304906e-02
6.875429714357147179e-04 -2.427663269262566592e-01
7.187949246827926054e-04 -3.886466713171182752e-01
7.500468779298706014e-04 -5.253345259096048325e-01
7.812988311769485973e-04 -6.495968726396602611e-01
8.125507844240264848e-04 -7.584945885482047290e-01
8.438027376711043723e-04 -8.494519635714847805e-01
8.750546909181823683e-04 -9.203176226850995345e-01
9.063066441652603642e-04 -9.694154114368582764e-01
9.375585974123382517e-04 -9.955840412952168261e-01
9.688105506594161392e-04 -9.982045570991927574e-01
1.000062503906494135e-03 -9.772149769341774705e-01
1.031314457153572131e-03 -9.331117581630634650e-01
1.062566410400650127e-03 -8.669380549372938116e-01
1.093818363647727906e-03 -7.802590449277907458e-01
1.125070316894805902e-03 -6.751249088618068717e-01
1.156322270141883898e-03 -5.540223384945360818e-01
1.187574223388961677e-03 -4.198157199762211911e-01
1.218826176636039673e-03 -2.756793837788612533e-01
1.250078129883117669e-03 -1.250225236453993138e-01
1.281330083130195665e-03 2.859143957936820246e-02
1.312582036377273661e-03 1.815291419840867615e-01
1.343833989624351440e-03 3.301732149589129417e-01
1.375085942871429436e-03 4.710078452337146393e-01
1.406337896118507432e-03 6.007019328722130735e-01
1.437589849365585211e-03 7.161878803224044354e-01
1.468841802612663207e-03 8.147341489602906162e-01
1.500093755859741203e-03 8.940098669787055474e-01
1.531345709106819199e-03 9.521399604791036531e-01
1.562597662353897195e-03 9.877495037746913953e-01
1.593849615600974974e-03 9.999962399065701613e-01
1.625101568848052970e-03 9.885905021793475189e-01
1.656353522095130966e-03 9.538020655208390153e-01
1.687605475342208745e-03 8.964537656136496446e-01
1.718857428589286741e-03 8.179020367225149357e-01
1.750109381836364737e-03 7.200048285476865484e-01
1.781361335083442732e-03 6.050776609529675554e-01
1.812613288330520728e-03 4.758388559867398615e-01
1.843865241577598508e-03 3.353452425990100516e-01
1.875117194824676503e-03 1.869198548027185547e-01
1.906369148071754499e-03 3.407333340308507652e-02
1.937621101318832278e-03 -1.195791096544980558e-01
1.968873054565910274e-03 -2.704032003120160343e-01
2.000125007812988270e-03 -4.148315622941975422e-01
2.031376961060066266e-03 -5.494480946998895332e-01
